,image_number,label,label_d,label_d2,label_h,label_v
5335,193609,v,False,False,False,True
5336,718548,d2,False,True,False,False
5337,776517,d,True,False,False,False
5338,103837,v,False,False,False,True
5339,229452,d,True,False,False,False
5340,362229,h,False,False,True,False
5341,661442,h,False,False,True,False
5342,247904,h,False,False,True,False
5343,89585,d,True,False,False,False
5344,956951,h,False,False,True,False
5345,241915,d,True,False,False,False
5346,392322,d2,False,True,False,False
5347,411357,v,False,False,False,True
5348,660738,v,False,False,False,True
5349,929046,d2,False,True,False,False
5350,855454,v,False,False,False,True
5351,544080,d2,False,True,False,False
5352,948892,d2,False,True,False,False
5353,942311,v,False,False,False,True
5354,276195,d2,False,True,False,False
5355,636425,d2,False,True,False,False
5356,238250,d2,False,True,False,False
5357,647876,d2,False,True,False,False
5358,165261,h,False,False,True,False
5359,914406,d2,False,True,False,False
5360,937387,v,False,False,False,True
5361,953438,h,False,False,True,False
5362,806987,v,False,False,False,True
5363,423994,d,True,False,False,False
5364,294478,d2,False,True,False,False
5365,937599,h,False,False,True,False
5366,522214,d2,False,True,False,False
5367,70274,d2,False,True,False,False
5368,426268,d,True,False,False,False
5369,497157,d2,False,True,False,False
5370,901547,d,True,False,False,False
5371,157135,d,True,False,False,False
5372,111800,d2,False,True,False,False
5373,518555,v,False,False,False,True
5374,939476,v,False,False,False,True
5375,356338,d2,False,True,False,False
5376,216215,d,True,False,False,False
5377,378600,d,True,False,False,False
5378,524127,d2,False,True,False,False
5379,658518,d,True,False,False,False
5380,663723,d2,False,True,False,False
5381,569409,d2,False,True,False,False
5382,698470,d,True,False,False,False
5383,555117,d,True,False,False,False
5384,680862,h,False,False,True,False
5385,958537,h,False,False,True,False
5386,805771,d2,False,True,False,False
5387,592345,d,True,False,False,False
5388,816532,h,False,False,True,False
5389,828958,d,True,False,False,False
5390,164526,d2,False,True,False,False
5391,974699,d2,False,True,False,False
5392,867563,d,True,False,False,False
5393,994548,v,False,False,False,True
5394,275942,d2,False,True,False,False
5395,842264,d,True,False,False,False
5396,255578,d,True,False,False,False
5397,383677,d2,False,True,False,False
5398,133162,v,False,False,False,True
5399,462787,d2,False,True,False,False
5400,287767,d2,False,True,False,False
5401,866138,v,False,False,False,True
5402,203955,d,True,False,False,False
5403,60776,v,False,False,False,True
5404,851856,v,False,False,False,True
5405,893157,d2,False,True,False,False
5406,935588,d,True,False,False,False
5407,419530,d2,False,True,False,False
5408,850187,v,False,False,False,True
5409,963353,v,False,False,False,True
5410,458836,d2,False,True,False,False
5411,953360,d,True,False,False,False
5412,296860,d2,False,True,False,False
5413,98213,h,False,False,True,False
5414,305403,d,True,False,False,False
5415,221838,d,True,False,False,False
5416,309187,h,False,False,True,False
5417,225309,h,False,False,True,False
5418,224472,h,False,False,True,False
5419,595857,h,False,False,True,False
5420,844191,d,True,False,False,False
5421,135618,d2,False,True,False,False
5422,763438,h,False,False,True,False
5423,208877,d,True,False,False,False
5424,619402,h,False,False,True,False
5425,392792,d,True,False,False,False
5426,496195,v,False,False,False,True
5427,714494,h,False,False,True,False
5428,380398,d2,False,True,False,False
5429,480773,h,False,False,True,False
5430,39797,d,True,False,False,False
5431,514852,d2,False,True,False,False
5432,462333,v,False,False,False,True
5433,659052,d,True,False,False,False
5434,514275,d2,False,True,False,False
5435,535227,d,True,False,False,False
5436,205903,d,True,False,False,False
5437,676616,d2,False,True,False,False
5438,150203,h,False,False,True,False
5439,743798,d2,False,True,False,False
5440,42030,h,False,False,True,False
5441,162180,d,True,False,False,False
5442,858996,v,False,False,False,True
5443,754871,h,False,False,True,False
5444,259595,d2,False,True,False,False
5445,736666,h,False,False,True,False
5446,694089,v,False,False,False,True
5447,197224,d2,False,True,False,False
5448,605579,v,False,False,False,True
5449,281956,v,False,False,False,True
5450,448064,h,False,False,True,False
5451,195360,d,True,False,False,False
5452,431933,v,False,False,False,True
5453,830146,d,True,False,False,False
5454,988886,d2,False,True,False,False
5455,178296,v,False,False,False,True
5456,780145,d2,False,True,False,False
5457,800227,d,True,False,False,False
5458,758721,d2,False,True,False,False
5459,26250,v,False,False,False,True
5460,920499,d2,False,True,False,False
5461,977435,v,False,False,False,True
5462,11569,d,True,False,False,False
5463,212731,d2,False,True,False,False
5464,938571,d,True,False,False,False
5465,855979,h,False,False,True,False
5466,25405,d,True,False,False,False
5467,95814,d2,False,True,False,False
5468,32476,d,True,False,False,False
5469,154342,v,False,False,False,True
5470,281695,d2,False,True,False,False
5471,887199,d,True,False,False,False
5472,394273,d,True,False,False,False
5473,280588,v,False,False,False,True
5474,439089,d,True,False,False,False
5475,573506,d,True,False,False,False
5476,351911,h,False,False,True,False
5477,328556,d,True,False,False,False
5478,963629,v,False,False,False,True
5479,511922,d2,False,True,False,False
5480,300673,d,True,False,False,False
5481,335240,d,True,False,False,False
5482,191884,d2,False,True,False,False
5483,502622,h,False,False,True,False
5484,503609,d,True,False,False,False
5485,655348,v,False,False,False,True
5486,790645,v,False,False,False,True
5487,622102,h,False,False,True,False
5488,311436,d2,False,True,False,False
5489,568913,d2,False,True,False,False
5490,630169,h,False,False,True,False
5491,565281,d,True,False,False,False
5492,401562,v,False,False,False,True
5493,416704,v,False,False,False,True
5494,647692,d,True,False,False,False
5495,998521,d,True,False,False,False
5496,775087,h,False,False,True,False
5497,939262,h,False,False,True,False
5498,539767,v,False,False,False,True
5499,550162,h,False,False,True,False
5500,729898,d2,False,True,False,False
5501,66898,d2,False,True,False,False
5502,29469,v,False,False,False,True
5503,689436,d2,False,True,False,False
5504,863775,d,True,False,False,False
5505,871591,h,False,False,True,False
5506,582884,d,True,False,False,False
5507,162725,d2,False,True,False,False
5508,933498,d,True,False,False,False
5509,59987,d,True,False,False,False
5510,971087,d,True,False,False,False
5511,976912,d2,False,True,False,False
5512,367331,d2,False,True,False,False
5513,614728,v,False,False,False,True
5514,768168,h,False,False,True,False
5515,489341,v,False,False,False,True
5516,217984,v,False,False,False,True
5517,529487,d,True,False,False,False
5518,290019,d,True,False,False,False
5519,271433,d,True,False,False,False
5520,568324,v,False,False,False,True
5521,163626,d,True,False,False,False
5522,98802,d2,False,True,False,False
5523,283642,v,False,False,False,True
5524,259263,d,True,False,False,False
5525,195116,d2,False,True,False,False
5526,39253,v,False,False,False,True
5527,838,d2,False,True,False,False
5528,265433,d,True,False,False,False
5529,294021,d,True,False,False,False
5530,241006,v,False,False,False,True
5531,738924,v,False,False,False,True
5532,814240,h,False,False,True,False
5533,123951,d,True,False,False,False
5534,127519,h,False,False,True,False
5535,194247,d2,False,True,False,False
5536,207580,h,False,False,True,False
5537,246687,v,False,False,False,True
5538,282413,d,True,False,False,False
5539,528614,d,True,False,False,False
5540,156123,d,True,False,False,False
5541,932063,v,False,False,False,True
5542,306025,d2,False,True,False,False
5543,136282,d,True,False,False,False
5544,308834,d2,False,True,False,False
5545,185015,d,True,False,False,False
5546,638411,h,False,False,True,False
5547,742849,v,False,False,False,True
5548,755353,v,False,False,False,True
5549,898777,d,True,False,False,False
5550,782196,v,False,False,False,True
5551,627564,v,False,False,False,True
5552,671890,d,True,False,False,False
5553,506729,v,False,False,False,True
5554,318096,d,True,False,False,False
5555,486818,d,True,False,False,False
5556,839056,h,False,False,True,False
5557,286243,v,False,False,False,True
5558,148012,d2,False,True,False,False
5559,42816,h,False,False,True,False
5560,549690,h,False,False,True,False
5561,337644,v,False,False,False,True
5562,172382,d,True,False,False,False
5563,985318,h,False,False,True,False
5564,709092,v,False,False,False,True
5565,486241,h,False,False,True,False
5566,451899,h,False,False,True,False
5567,613127,h,False,False,True,False
5568,827217,d,True,False,False,False
5569,693286,d2,False,True,False,False
5570,930601,d2,False,True,False,False
5571,502242,d2,False,True,False,False
5572,794748,v,False,False,False,True
5573,612026,v,False,False,False,True
5574,376859,v,False,False,False,True
5575,376348,h,False,False,True,False
5576,978999,v,False,False,False,True
5577,721936,v,False,False,False,True
5578,559453,v,False,False,False,True
5579,455926,d,True,False,False,False
5580,981491,v,False,False,False,True
5581,471228,d,True,False,False,False
5582,659531,h,False,False,True,False
5583,888373,v,False,False,False,True
5584,579934,d,True,False,False,False
5585,392601,h,False,False,True,False
5586,26040,d,True,False,False,False
5587,932113,d2,False,True,False,False
5588,908934,v,False,False,False,True
5589,869142,d,True,False,False,False
5590,951500,v,False,False,False,True
5591,219237,v,False,False,False,True
5592,340214,d2,False,True,False,False
5593,963079,d2,False,True,False,False
5594,194731,v,False,False,False,True
5595,100578,d,True,False,False,False
5596,212287,d2,False,True,False,False
5597,931686,v,False,False,False,True
5598,13536,h,False,False,True,False
5599,969281,h,False,False,True,False
5600,577755,d,True,False,False,False
5601,682884,d2,False,True,False,False
5602,265002,v,False,False,False,True
5603,987761,d,True,False,False,False
5604,924400,d,True,False,False,False
5605,50816,v,False,False,False,True
5606,934231,d2,False,True,False,False
5607,86117,d,True,False,False,False
5608,811456,h,False,False,True,False
5609,68562,d,True,False,False,False
5610,976943,d2,False,True,False,False
5611,32177,d,True,False,False,False
5612,417087,d,True,False,False,False
5613,82891,d,True,False,False,False
5614,630759,v,False,False,False,True
5615,46346,h,False,False,True,False
5616,968559,d,True,False,False,False
5617,179829,v,False,False,False,True
5618,613245,h,False,False,True,False
5619,946997,d,True,False,False,False
5620,963082,v,False,False,False,True
5621,35039,h,False,False,True,False
5622,515960,d2,False,True,False,False
5623,696596,d,True,False,False,False
5624,249197,v,False,False,False,True
5625,796923,d2,False,True,False,False
5626,877070,h,False,False,True,False
5627,563093,v,False,False,False,True
5628,533283,d2,False,True,False,False
5629,311878,d2,False,True,False,False
5630,108467,d2,False,True,False,False
5631,194578,d2,False,True,False,False
5632,873587,d2,False,True,False,False
5633,487081,h,False,False,True,False
5634,377074,d2,False,True,False,False
5635,126706,h,False,False,True,False
5636,644985,d,True,False,False,False
5637,815146,v,False,False,False,True
5638,6777,v,False,False,False,True
5639,413931,d,True,False,False,False
5640,190185,h,False,False,True,False
5641,400838,d2,False,True,False,False
5642,922698,v,False,False,False,True
5643,7884,d2,False,True,False,False
5644,619700,h,False,False,True,False
5645,545813,h,False,False,True,False
5646,956382,d,True,False,False,False
5647,254793,v,False,False,False,True
5648,867977,d,True,False,False,False
5649,716808,v,False,False,False,True
5650,194341,d2,False,True,False,False
5651,303762,h,False,False,True,False
5652,830482,v,False,False,False,True
5653,398172,v,False,False,False,True
5654,463368,v,False,False,False,True
5655,331965,d2,False,True,False,False
5656,620728,d2,False,True,False,False
5657,859320,h,False,False,True,False
5658,790098,d,True,False,False,False
5659,894170,d,True,False,False,False
5660,181644,v,False,False,False,True
5661,76644,h,False,False,True,False
5662,86322,d,True,False,False,False
5663,60216,v,False,False,False,True
5664,606439,h,False,False,True,False
5665,102284,v,False,False,False,True
5666,139398,v,False,False,False,True
5667,188474,d,True,False,False,False
5668,667864,d2,False,True,False,False
5669,52511,h,False,False,True,False
5670,140675,d,True,False,False,False
5671,559520,d,True,False,False,False
5672,860404,d,True,False,False,False
5673,19734,h,False,False,True,False
5674,923985,d2,False,True,False,False
5675,208521,h,False,False,True,False
5676,957145,v,False,False,False,True
5677,805339,d,True,False,False,False
5678,247007,d,True,False,False,False
5679,261220,h,False,False,True,False
5680,670460,d,True,False,False,False
5681,505939,h,False,False,True,False
5682,838282,h,False,False,True,False
5683,571496,d2,False,True,False,False
5684,918978,h,False,False,True,False
5685,616378,h,False,False,True,False
5686,934889,d2,False,True,False,False
5687,495818,d2,False,True,False,False
5688,61976,d,True,False,False,False
5689,239256,d2,False,True,False,False
5690,954144,d,True,False,False,False
5691,93382,v,False,False,False,True
5692,594046,h,False,False,True,False
5693,208018,h,False,False,True,False
5694,712604,h,False,False,True,False
5695,133928,v,False,False,False,True
5696,519831,d,True,False,False,False
5697,642782,h,False,False,True,False
5698,829594,v,False,False,False,True
5699,486058,h,False,False,True,False
5700,780342,h,False,False,True,False
5701,212263,h,False,False,True,False
5702,759197,d,True,False,False,False
5703,553060,d,True,False,False,False
5704,776256,h,False,False,True,False
5705,469450,d,True,False,False,False
5706,368699,d2,False,True,False,False
5707,935673,d2,False,True,False,False
5708,388421,v,False,False,False,True
5709,676368,d2,False,True,False,False
5710,326713,d,True,False,False,False
5711,248150,d2,False,True,False,False
5712,256364,h,False,False,True,False
5713,133879,d,True,False,False,False
5714,870907,h,False,False,True,False
5715,903466,d,True,False,False,False
5716,626875,d,True,False,False,False
5717,895017,d2,False,True,False,False
5718,10059,d,True,False,False,False
5719,65531,d,True,False,False,False
5720,704259,v,False,False,False,True
5721,283774,d,True,False,False,False
5722,839229,d,True,False,False,False
5723,272084,d2,False,True,False,False
5724,500267,v,False,False,False,True
5725,292033,h,False,False,True,False
5726,174978,h,False,False,True,False
5727,254107,h,False,False,True,False
5728,843041,h,False,False,True,False
5729,462092,v,False,False,False,True
5730,983393,h,False,False,True,False
5731,394506,d2,False,True,False,False
5732,958427,h,False,False,True,False
5733,863880,v,False,False,False,True
5734,903718,h,False,False,True,False
5735,139789,d,True,False,False,False
5736,747513,d,True,False,False,False
5737,206171,d,True,False,False,False
5738,775926,d,True,False,False,False
5739,530376,d2,False,True,False,False
5740,941444,v,False,False,False,True
5741,490244,h,False,False,True,False
5742,986439,d,True,False,False,False
5743,92098,h,False,False,True,False
5744,281905,h,False,False,True,False
5745,222317,v,False,False,False,True
5746,132056,d,True,False,False,False
5747,374538,d2,False,True,False,False
5748,668388,v,False,False,False,True
5749,76576,h,False,False,True,False
5750,143398,v,False,False,False,True
5751,703916,h,False,False,True,False
5752,434753,h,False,False,True,False
5753,83955,v,False,False,False,True
5754,712593,v,False,False,False,True
5755,270589,v,False,False,False,True
5756,765270,v,False,False,False,True
5757,745782,h,False,False,True,False
5758,760579,d,True,False,False,False
5759,281373,v,False,False,False,True
5760,335306,h,False,False,True,False
5761,476058,h,False,False,True,False
5762,858619,d,True,False,False,False
5763,940615,h,False,False,True,False
5764,637398,h,False,False,True,False
5765,411533,d2,False,True,False,False
5766,332817,d2,False,True,False,False
5767,16753,h,False,False,True,False
5768,17199,d,True,False,False,False
5769,899541,h,False,False,True,False
5770,708784,d,True,False,False,False
5771,659352,d2,False,True,False,False
5772,730337,h,False,False,True,False
5773,827807,h,False,False,True,False
5774,915570,d,True,False,False,False
5775,920989,d2,False,True,False,False
5776,516805,d,True,False,False,False
5777,616091,h,False,False,True,False
5778,513121,d2,False,True,False,False
5779,380445,v,False,False,False,True
5780,841373,h,False,False,True,False
5781,440153,d2,False,True,False,False
5782,516871,d,True,False,False,False
5783,173093,h,False,False,True,False
5784,861754,h,False,False,True,False
5785,888311,v,False,False,False,True
5786,200394,d2,False,True,False,False
5787,565390,d2,False,True,False,False
5788,449704,h,False,False,True,False
5789,489493,v,False,False,False,True
5790,136203,v,False,False,False,True
5791,338342,h,False,False,True,False
5792,44064,v,False,False,False,True
5793,753311,v,False,False,False,True
5794,847712,v,False,False,False,True
5795,333063,d2,False,True,False,False
5796,127277,v,False,False,False,True
5797,35571,d,True,False,False,False
5798,788124,h,False,False,True,False
5799,538396,h,False,False,True,False
5800,625901,h,False,False,True,False
5801,187603,d2,False,True,False,False
5802,72242,d,True,False,False,False
5803,624854,h,False,False,True,False
5804,805367,v,False,False,False,True
5805,990233,v,False,False,False,True
5806,644512,h,False,False,True,False
5807,423113,h,False,False,True,False
5808,919449,h,False,False,True,False
5809,705277,d2,False,True,False,False
5810,392754,v,False,False,False,True
5811,642804,v,False,False,False,True
5812,728467,d2,False,True,False,False
5813,764634,v,False,False,False,True
5814,842477,v,False,False,False,True
5815,667441,d2,False,True,False,False
5816,902949,d,True,False,False,False
5817,993401,d,True,False,False,False
5818,59902,d2,False,True,False,False
5819,885199,d,True,False,False,False
5820,599407,h,False,False,True,False
5821,528568,h,False,False,True,False
5822,418876,d2,False,True,False,False
5823,229299,d,True,False,False,False
5824,880624,v,False,False,False,True
5825,934232,v,False,False,False,True
5826,724350,v,False,False,False,True
5827,416886,d2,False,True,False,False
5828,35128,h,False,False,True,False
5829,619367,v,False,False,False,True
5830,907529,v,False,False,False,True
5831,791529,d2,False,True,False,False
5832,197033,v,False,False,False,True
5833,936484,d,True,False,False,False
5834,851498,d,True,False,False,False
5835,794621,d,True,False,False,False
5836,786419,d,True,False,False,False
5837,260245,d2,False,True,False,False
5838,115864,v,False,False,False,True
5839,805181,d2,False,True,False,False
5840,147269,d2,False,True,False,False
5841,826510,h,False,False,True,False
5842,407110,v,False,False,False,True
5843,238976,v,False,False,False,True
5844,544392,v,False,False,False,True
5845,857677,d,True,False,False,False
5846,393888,d2,False,True,False,False
5847,452273,v,False,False,False,True
5848,67852,d2,False,True,False,False
5849,642355,d2,False,True,False,False
5850,772013,h,False,False,True,False
5851,326353,d2,False,True,False,False
5852,468503,d2,False,True,False,False
5853,637058,d,True,False,False,False
5854,746619,d,True,False,False,False
5855,347309,h,False,False,True,False
5856,409811,v,False,False,False,True
5857,898745,h,False,False,True,False
5858,862988,d,True,False,False,False
5859,767408,v,False,False,False,True
5860,146221,d,True,False,False,False
5861,453053,d,True,False,False,False
5862,624697,h,False,False,True,False
5863,835341,d2,False,True,False,False
5864,349069,d,True,False,False,False
5865,80691,v,False,False,False,True
5866,601346,d2,False,True,False,False
5867,303984,d,True,False,False,False
5868,577181,h,False,False,True,False
5869,47406,d2,False,True,False,False
5870,48276,h,False,False,True,False
5871,190634,h,False,False,True,False
5872,596246,d2,False,True,False,False
5873,393912,h,False,False,True,False
5874,643423,h,False,False,True,False
5875,562721,d,True,False,False,False
5876,465377,v,False,False,False,True
5877,363987,d2,False,True,False,False
5878,602028,h,False,False,True,False
5879,509896,d,True,False,False,False
5880,61544,v,False,False,False,True
5881,884661,h,False,False,True,False
5882,747056,d,True,False,False,False
5883,786675,d2,False,True,False,False
5884,100062,d,True,False,False,False
5885,670242,d2,False,True,False,False
5886,17215,v,False,False,False,True
5887,60081,d2,False,True,False,False
5888,670845,d,True,False,False,False
5889,124558,d,True,False,False,False
5890,220840,h,False,False,True,False
5891,523522,h,False,False,True,False
5892,687634,h,False,False,True,False
5893,911099,h,False,False,True,False
5894,131973,h,False,False,True,False
5895,946301,v,False,False,False,True
5896,601995,d2,False,True,False,False
5897,683112,v,False,False,False,True
5898,153172,d2,False,True,False,False
5899,861678,h,False,False,True,False
5900,142296,h,False,False,True,False
5901,756686,v,False,False,False,True
5902,810046,v,False,False,False,True
5903,304419,d,True,False,False,False
5904,404238,v,False,False,False,True
5905,66941,h,False,False,True,False
5906,748644,h,False,False,True,False
5907,71017,h,False,False,True,False
5908,81260,d,True,False,False,False
5909,685522,d2,False,True,False,False
5910,580930,h,False,False,True,False
5911,93610,h,False,False,True,False
5912,735928,h,False,False,True,False
5913,82832,v,False,False,False,True
5914,29339,d2,False,True,False,False
5915,593102,d2,False,True,False,False
5916,408153,v,False,False,False,True
5917,718696,d,True,False,False,False
5918,422732,h,False,False,True,False
5919,257444,h,False,False,True,False
5920,129306,h,False,False,True,False
5921,202089,d2,False,True,False,False
5922,132042,h,False,False,True,False
5923,105192,d,True,False,False,False
5924,123055,d,True,False,False,False
5925,934583,d2,False,True,False,False
5926,698205,d2,False,True,False,False
5927,735668,d,True,False,False,False
5928,737826,h,False,False,True,False
5929,424630,d2,False,True,False,False
5930,14213,h,False,False,True,False
5931,849018,h,False,False,True,False
5932,33717,v,False,False,False,True
5933,917245,d,True,False,False,False
5934,657902,d2,False,True,False,False
5935,365742,d,True,False,False,False
5936,887743,v,False,False,False,True
5937,567712,h,False,False,True,False
5938,390420,h,False,False,True,False
5939,786351,v,False,False,False,True
5940,399477,d,True,False,False,False
5941,562538,h,False,False,True,False
5942,387022,d2,False,True,False,False
5943,207547,d2,False,True,False,False
5944,466637,d,True,False,False,False
5945,70690,d,True,False,False,False
5946,438238,d,True,False,False,False
5947,448649,d2,False,True,False,False
5948,968512,d2,False,True,False,False
5949,101656,d,True,False,False,False
5950,669431,d2,False,True,False,False
5951,77338,v,False,False,False,True
5952,258168,h,False,False,True,False
5953,379186,d2,False,True,False,False
5954,646312,d2,False,True,False,False
5955,547431,h,False,False,True,False
5956,393170,d,True,False,False,False
5957,390165,d2,False,True,False,False
5958,690242,h,False,False,True,False
5959,325625,h,False,False,True,False
5960,171152,v,False,False,False,True
5961,501135,h,False,False,True,False
5962,857530,h,False,False,True,False
5963,109680,d,True,False,False,False
5964,633181,d,True,False,False,False
5965,608202,d,True,False,False,False
5966,173423,v,False,False,False,True
5967,415848,v,False,False,False,True
5968,845462,d2,False,True,False,False
5969,87383,d2,False,True,False,False
5970,435105,h,False,False,True,False
5971,422409,h,False,False,True,False
5972,800969,h,False,False,True,False
5973,812154,v,False,False,False,True
5974,489448,d2,False,True,False,False
5975,376659,d,True,False,False,False
5976,272750,v,False,False,False,True
5977,121369,h,False,False,True,False
5978,866389,v,False,False,False,True
5979,817645,d2,False,True,False,False
5980,486288,d2,False,True,False,False
5981,331457,d,True,False,False,False
5982,48018,d2,False,True,False,False
5983,696350,h,False,False,True,False
5984,979825,d2,False,True,False,False
5985,42178,d2,False,True,False,False
5986,196570,d,True,False,False,False
5987,490899,d,True,False,False,False
5988,485014,d2,False,True,False,False
5989,482933,d2,False,True,False,False
5990,185727,d,True,False,False,False
5991,461818,v,False,False,False,True
5992,184303,d2,False,True,False,False
5993,720939,d2,False,True,False,False
5994,515504,v,False,False,False,True
5995,926833,h,False,False,True,False
5996,334262,h,False,False,True,False
5997,69645,d2,False,True,False,False
5998,782154,d,True,False,False,False
5999,511574,d,True,False,False,False
6000,31246,d,True,False,False,False
6001,17004,d2,False,True,False,False
6002,853763,d,True,False,False,False
6003,534204,v,False,False,False,True
6004,232336,h,False,False,True,False
6005,758717,v,False,False,False,True
6006,810566,d2,False,True,False,False
6007,687585,v,False,False,False,True
6008,980925,d,True,False,False,False
6009,657609,h,False,False,True,False
6010,496051,d2,False,True,False,False
6011,651132,d2,False,True,False,False
6012,343760,h,False,False,True,False
6013,463471,h,False,False,True,False
6014,391349,h,False,False,True,False
6015,630144,d2,False,True,False,False
6016,800535,d2,False,True,False,False
6017,430525,d2,False,True,False,False
6018,548504,d,True,False,False,False
6019,124118,v,False,False,False,True
6020,300785,v,False,False,False,True
6021,843122,d2,False,True,False,False
6022,330653,d,True,False,False,False
6023,947879,h,False,False,True,False
6024,599466,d2,False,True,False,False
6025,695928,h,False,False,True,False
6026,930322,d2,False,True,False,False
6027,427433,h,False,False,True,False
6028,735544,v,False,False,False,True
6029,604858,d2,False,True,False,False
6030,576547,d2,False,True,False,False
6031,582645,h,False,False,True,False
6032,195476,d2,False,True,False,False
6033,507386,h,False,False,True,False
6034,315045,h,False,False,True,False
6035,744515,d2,False,True,False,False
6036,925134,v,False,False,False,True
6037,890649,h,False,False,True,False
6038,810447,h,False,False,True,False
6039,639250,h,False,False,True,False
6040,835548,d,True,False,False,False
6041,561223,d2,False,True,False,False
6042,724653,d,True,False,False,False
6043,83933,d,True,False,False,False
6044,545590,h,False,False,True,False
6045,584063,d2,False,True,False,False
6046,213808,v,False,False,False,True
6047,117695,d,True,False,False,False
6048,370974,d,True,False,False,False
6049,677512,v,False,False,False,True
6050,665891,d,True,False,False,False
6051,130951,v,False,False,False,True
6052,420581,h,False,False,True,False
6053,722777,d,True,False,False,False
6054,653786,h,False,False,True,False
6055,972603,d2,False,True,False,False
6056,207854,d2,False,True,False,False
6057,697284,d2,False,True,False,False
6058,894155,d,True,False,False,False
6059,682214,h,False,False,True,False
6060,65942,v,False,False,False,True
6061,547057,d,True,False,False,False
6062,984893,h,False,False,True,False
6063,453211,h,False,False,True,False
6064,374441,h,False,False,True,False
6065,868085,d2,False,True,False,False
6066,116110,d,True,False,False,False
6067,871132,d,True,False,False,False
6068,482751,h,False,False,True,False
6069,237319,v,False,False,False,True
6070,625674,d2,False,True,False,False
6071,967673,h,False,False,True,False
6072,228391,d2,False,True,False,False
6073,107738,d,True,False,False,False
6074,631408,h,False,False,True,False
6075,894839,v,False,False,False,True
6076,769464,d,True,False,False,False
6077,664371,d,True,False,False,False
6078,29909,h,False,False,True,False
6079,137046,v,False,False,False,True
6080,337641,d,True,False,False,False
6081,631300,h,False,False,True,False
6082,267876,d2,False,True,False,False
6083,145534,h,False,False,True,False
6084,464303,d,True,False,False,False
6085,361187,d,True,False,False,False
6086,125130,d,True,False,False,False
6087,237817,d,True,False,False,False
6088,105703,d,True,False,False,False
6089,77539,d,True,False,False,False
6090,708372,v,False,False,False,True
6091,489224,v,False,False,False,True
6092,896930,v,False,False,False,True
6093,96857,d,True,False,False,False
6094,811100,v,False,False,False,True
6095,205228,d2,False,True,False,False
6096,758171,d,True,False,False,False
6097,333083,d2,False,True,False,False
6098,564359,d,True,False,False,False
6099,546552,d2,False,True,False,False
6100,677391,v,False,False,False,True
6101,959802,v,False,False,False,True
6102,474015,d2,False,True,False,False
6103,769622,d,True,False,False,False
6104,623424,d2,False,True,False,False
6105,327694,h,False,False,True,False
6106,140287,d,True,False,False,False
6107,974884,h,False,False,True,False
6108,554766,v,False,False,False,True
6109,540357,v,False,False,False,True
6110,331812,h,False,False,True,False
6111,669207,h,False,False,True,False
6112,652004,d2,False,True,False,False
6113,753497,h,False,False,True,False
6114,511415,v,False,False,False,True
6115,96641,h,False,False,True,False
6116,824848,d,True,False,False,False
6117,753601,v,False,False,False,True
6118,838643,d,True,False,False,False
6119,427275,d2,False,True,False,False
6120,147403,d2,False,True,False,False
6121,958402,d2,False,True,False,False
6122,819142,d2,False,True,False,False
6123,570594,d2,False,True,False,False
6124,39122,d2,False,True,False,False
6125,513007,h,False,False,True,False
6126,978567,h,False,False,True,False
6127,289223,d,True,False,False,False
6128,779711,d,True,False,False,False
6129,949068,d,True,False,False,False
6130,452020,h,False,False,True,False
6131,205746,h,False,False,True,False
6132,380164,d,True,False,False,False
6133,556676,d2,False,True,False,False
6134,416504,d2,False,True,False,False
6135,545104,v,False,False,False,True
6136,678783,d,True,False,False,False
6137,917351,d2,False,True,False,False
6138,795582,d,True,False,False,False
6139,379914,v,False,False,False,True
6140,85764,v,False,False,False,True
6141,998433,d,True,False,False,False
6142,362274,h,False,False,True,False
6143,676685,h,False,False,True,False
6144,484350,d2,False,True,False,False
6145,766592,d2,False,True,False,False
6146,345897,v,False,False,False,True
6147,771818,v,False,False,False,True
6148,175183,v,False,False,False,True
6149,54381,d,True,False,False,False
6150,299075,d2,False,True,False,False
6151,288465,v,False,False,False,True
6152,578075,d2,False,True,False,False
6153,472162,h,False,False,True,False
6154,524880,d,True,False,False,False
6155,409413,d,True,False,False,False
6156,597903,h,False,False,True,False
6157,35023,d2,False,True,False,False
6158,392801,d2,False,True,False,False
6159,500974,d,True,False,False,False
6160,937583,v,False,False,False,True
6161,600775,h,False,False,True,False
6162,400092,v,False,False,False,True
6163,232864,h,False,False,True,False
6164,441060,d,True,False,False,False
6165,185044,d2,False,True,False,False
6166,45944,v,False,False,False,True
6167,492211,d2,False,True,False,False
6168,301140,d2,False,True,False,False
6169,696049,h,False,False,True,False
6170,147927,h,False,False,True,False
6171,135807,h,False,False,True,False
6172,887476,v,False,False,False,True
6173,222644,h,False,False,True,False
6174,407798,v,False,False,False,True
6175,25147,d2,False,True,False,False
6176,530201,d2,False,True,False,False
6177,194930,d,True,False,False,False
6178,594445,d2,False,True,False,False
6179,862723,d,True,False,False,False
6180,304524,v,False,False,False,True
6181,964495,d,True,False,False,False
6182,411065,d2,False,True,False,False
6183,404281,v,False,False,False,True
6184,104803,h,False,False,True,False
6185,154817,d2,False,True,False,False
6186,27120,d,True,False,False,False
6187,519848,d2,False,True,False,False
6188,410603,d2,False,True,False,False
6189,153004,h,False,False,True,False
6190,517257,v,False,False,False,True
6191,917710,h,False,False,True,False
6192,306422,v,False,False,False,True
6193,17862,d2,False,True,False,False
